query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,spectrum_ids,analog_compound_name,retention_time,retention_index,smiles,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
3161,0.6241,0.0004,261.1304,261.1300,DXZNCVRUZDRWLR,146411,2-(4-oxoquinazolin-3(4H)-yl)ethyl isobutyrate,,,O=C(OCCN1C=NC=2C=CC=CC2C1=O)C(C)C,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolines,Quinazoline alkaloids,Anthranilic acid alkaloids,Alkaloids
3162,0.6016,0.0006,305.1564,305.1570,OGQICQVSFDPSEI,8051,Tazarotene,,,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Retinoids,Retinoids,,,
3163,0.5791,193.1084,406.3286,599.4370,MCVKSYYBBHNAFN,24523,Decapropylene glycol,,,CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monoacylglycerols,Glycerolipids,Fatty acids
3164,0.5521,0.0211,471.3289,471.3500,MPDGHEJMBKOTSU,106707,glycyrrhetic acid,,,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3165,0.3459,86.9780,228.0070,314.9850,ICUTUKXCWQYESQ,241442,"1-(4-chlorophenyl)-3-(3,4-dichlorophenyl)urea",,,Clc2ccc(NC(=O)Nc1ccc(Cl)cc1)cc2Cl,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Dichlorobenzenes,,,Shikimates and Phenylpropanoids
3166,0.3000,12.9351,146.9801,134.0450,CKLJMWTZIZZHCS,306322,ASPARTIC ACID,,,C([C@@H](C(=O)O)N)C(=O)O,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Aspartic acid and derivatives,Aminoacids,Small peptides,Amino acids and Peptides
3167,0.8628,0.0011,760.5829,760.5840,RRVPPYNAZJRZFR,26753,1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine,,,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3168,0.4090,343.1703,112.0177,455.1880,CKTSBUTUHBMZGZ,28506,DEOXYCYTIDINE,,,NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides,Pyrimidine 2'-deoxyribonucleosides,Pyrimidine nucleosides,Nucleosides,Carbohydrates
3169,0.6434,0.0075,809.5855,809.5930,DNYKSJQVBCVGOF,40893,PC(18:0/20:4),,,CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3170,0.6073,35.8938,531.3862,567.2800,UHIVCBYOSUWBFO,197507,"2-((11aS)-5-(4-fluorophenyl)-1,3-dioxo-11,11a-dihydro-1H-imidazo[1',5':1,6]pyrido[3,4-b]indol-2(3H,5H,6H)-yl)-N-(6-methylheptan-2-yl)benzamide",,,O=C(NC(C)CCCC(C)C)C=1C=CC=CC1N2C(=O)N3C(C4=CC=C(F)C=C4)C=5NC=6C=CC=CC6C5CC3C2=O,,,,,,Carboline alkaloids,Tryptophan alkaloids,Alkaloids
3171,0.4090,268.1000,215.1250,483.2250,LCAMLBZQFNLJDC,66856,2-[6-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-azabicyclo[4.4.0]dec-3-yl]-N-naph thylacetamide,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
3172,0.4090,100.0626,413.2874,513.3500,WENNXORDXYGDTP,187080,Cycloastragenol,,,OC1CC2C3(C)CC(O)C(C4(OC(CC4)C(O)(C)C)C)C3(C)CCC52CC65CCC(O)C(C)(C)C16,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Cycloartane triterpenoids,Triterpenoids,Terpenoids
3173,0.4090,127.9991,409.3279,537.3270,JPGYRFJJNVYGPI,19361,"[3-hydroxy-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)decan-5-yl] 3,5-dihydroxydecanoate [IIN-based: Match]",,,CCCCCC(O)CC(O)CC(=O)OC(CCCCC)CC(O)CC(=O)OCC(O)C(O)C(O)C(O)CO,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,,,Polyketides
3174,0.6074,299.3173,758.5973,459.2800,DTPCFIHYWYONMD,25935,Decaethylene glycol,,,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,,,
3175,0.6073,190.4020,777.5320,587.1300,MMDUKUSNQNWVET,165885,Schaftoside,,,OCC1OC(C(O)C(O)C1O)c2c(O)c(C3OCC(O)C(O)C3O)c4oc(cc(=O)c4c2O)c5ccc(O)cc5,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid 8-C-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
3176,0.4090,82.4966,388.8504,471.3470,MPDGHEJMBKOTSU,60152,enoxolone,,,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Oleanane triterpenoids,Triterpenoids,Terpenoids
3177,0.5554,53.0161,280.2629,333.2790,LKBDTOYINRNCSY,26106,.omega.-3 Arachidonic acid ethyl ester,,,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Wax monoesters,Fatty esters,Fatty acids
3178,0.4851,4.0126,457.3126,453.3000,QOLRLLFJMZLYQJ,156290,Hecogenin,,,C[C@H]1CC[C@@]2(OC1)O[C@H]3CC4C5CC[C@H]6C[C@@H](O)CC[C@]6(C)C5CC(=O)[C@]4(C)[C@H]3[C@@H]2C,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Spirostane steroids,Steroids,Terpenoids
3179,0.6074,19.0214,792.5876,811.6090,VQHXLFJRJYRJKV,33489,PC(18:2/20:1),,,CCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3180,0.3459,129.9998,184.9852,314.9850,ICUTUKXCWQYESQ,241447,"1-(4-chlorophenyl)-3-(3,4-dichlorophenyl)urea",,,Clc2ccc(NC(=O)Nc1ccc(Cl)cc1)cc2Cl,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Dichlorobenzenes,,,Shikimates and Phenylpropanoids
3181,0.4887,242.1643,502.3457,744.5100,XJLXINKUBYWONI,308293,Coenzyme II Sodium Salt,,,O=P([O-])(OP(O)(OCC1C(O)C(OP(O)(O)=O)C(N2C=NC3=C2N=CN=C3N)O1)=O)OCC(O4)C(O)C(O)C4[N+]5=CC=CC(C(N)=O)=C5,Organic compounds,"Nucleosides, nucleotides, and analogues",(5'->5')-dinucleotides,,(5'->5')-dinucleotides,Purine nucleos(t)ides,Nucleosides,Carbohydrates
3182,0.4090,265.2482,783.5702,518.3220,ASWBNKHCZGQVJV,23331,1-Hexadecanoyl-sn-glycero-3-phosphocholine,,,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3183,0.4090,121.2553,874.6813,753.4260,CPKXIKIVLSMABL,14816,"[3-methyl-1-[3-methyl-1-[3-methyl-1-[3-methyl-1-oxo-1-(2,3,4,5,6-pentahydroxyhexoxy)pentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl]oxy-1-oxopentan-2-yl] 2-hydroxy-3-methylpentanoate",,,CCC(C)C(O)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OC(C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Depsipeptides,Polyesters,Linear polyketides,Polyketides
3184,0.4887,152.2204,661.4856,813.7060,SNPQGCDJHZAVOB,40546,GalCer(d18:0/24:0),,,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@H]([C@H](O1)CO)O)O)O)[C@@H](CCCCCCCCCCCCCCC)O,,,,,,Neutral glycosphingolipids,Spingolipids,Fatty acids
3185,0.6101,10.8455,492.4615,503.3070,PSVXZQVXSXSQRO,25199,Undecaethylene glycol,,,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,,,
3186,0.4090,207.1098,428.3062,635.4160,WYDPEADEZMZKNM,192973,Ecliptasaponin A,,,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC1O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
3187,0.5787,16.0161,488.3309,504.3470,CEMZGPKUKMFNNF,31909,Phe-CDCA,,,CC(C1CCC2C1(C)CCC3C2C(O)CC4C3(C)CCC(O)C4)CCC(NC(CC5=CC=CC=C5)C(O)=O)=O,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",Glycinated bile acids and derivatives,Cholane steroids,Steroids,Terpenoids
3188,0.4090,121.0173,718.5507,839.5680,WRMIIYGKZNZHOI,44157,PS(18:0/22:4),,,CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoserines,Phosphatidylserines,Glycerophosphoserines,Glycerophospholipids,Fatty acids
3189,0.5543,0.4897,456.8377,456.3480,MCQNPWNREVNWDQ,11423,,,,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC(=O)C)OC61CCC(C)CN6,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal alkaloids,Spirosolanes and derivatives,Steroidal alkaloids,Pseudoalkaloids (transamidation),Alkaloids; Terpenoids
3190,0.5281,253.0971,524.3601,271.2630,FLIACVVOZYBSBS,23952,Methyl hexadecanoate,,,CCCCCCCCCCCCCCCC(=O)OC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Wax monoesters,Fatty esters,Fatty acids
3191,0.5837,82.0472,326.2742,244.2270,QZXSMBBFBXPQHI,247398,N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide,,,CCCCCCCCCCCC(=O)NCCO,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,N-acyl ethanolamines (endocannabinoids),Fatty amides,Fatty acids
3192,0.4893,54.0168,848.5378,794.5210,RVUUQPKXGDTQPG,39845,SQDG(16:0/16:0),,,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1C(C([C@@H]([C@H](O1)CS(=O)(=O)O)O)O)O)OC(=O)CCCCCCCCCCCCCCC,,,,,,Glycosyldiacylglycerols,Glycerolipids,Fatty acids
3193,0.5466,0.0046,427.3034,427.3080,QIIPLDGFOSWORQ,58205,CHEMBL1512936,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
3194,0.2939,178.1396,523.4756,345.3360,OGBUMNBNEWYMNJ,27746,Batyl alcohol,,,CCCCCCCCCCCCCCCCCCOCC(CO)O,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,Monoalkylglycerols,Monoacylglycerols,Glycerolipids,Fatty acids
3195,0.8739,0.0012,758.5678,758.5690,JLPULHDHAOZNQI,27344,1-Palmitoyl-2-linoleoyl-sn-glycero-3-phosphocholine,,,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3196,0.4090,283.1138,250.1772,533.2910,JOYGWYISRWPUIM,66605,7-Benzyloxytryptamine,,,C1=CC=C(C=C1)COC2=CC=CC3=C2NC=C3CCN,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,Tryptamines and derivatives,Simple indole alkaloids,Tryptophan alkaloids,Alkaloids
3197,0.4090,369.3070,816.6390,447.3320,GYHPTPQZVBYHLC,264087,2-[2-[2-[2-(2-ethylhexanoyloxy)ethoxy]ethoxy]ethoxy]ethyl 2-ethylhexanoate,,,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,,,Fatty acids
3198,0.3459,298.4868,674.5248,376.0380,TVLSRXXIMLFWEO,246776,"N-propyl-N-[2-(2,4,6-trichlorophenoxy)ethyl]-1-imidazolecarboxamide",,,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,Organic compounds,Benzenoids,Phenol ethers,,Phenol ethers,,,Alkaloids
3199,0.5849,75.0188,501.3398,426.3210,BHQCQFFYRZLCQQ,61233,cholic acid,,,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Trihydroxy bile acids, alcohols and derivatives",Cholane steroids,Steroids,Terpenoids
3200,0.6290,12.0183,781.5547,793.5730,DXWVTADHNFAWIF,3664,"MGDG (18:4/18:4)_(2S)-1,2-bis-O-(6Z,9Z,12Z,15Z-octadecatetranoyl)-3-beta-D-galactopyranosyl-sn-glycerol",,,O[C@@H]1[C@@H](O)[C@@H](O)[C@H](OC[C@@H](COC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)OC1CO.C,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Glycosylglycerols,Glycosyldiacylglycerols,Glycosyldiacylglycerols,Glycerolipids,Fatty acids
3201,0.8907,0.0003,782.5663,782.5660,FVXDQWZBHIXIEJ,23698,"1,2-Dilinoleoyl-sn-glycero-3-phosphocholine",,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3202,0.6074,64.0245,807.5715,743.5470,YDTWOEYVDRKKCR,33864,PE(18:0/18:2),,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,Phosphatidylethanolamines,Glycerophosphoethanolamines,Glycerophospholipids,Fatty acids
3203,0.6155,65.0351,804.5501,739.5150,DRIVXEVMDWCWLI,46120,PE(16:0/20:4),,,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines,Phosphatidylethanolamines,Glycerophosphoethanolamines,Glycerophospholipids,Fatty acids
3204,0.6337,23.9977,806.5657,782.5680,WTJKGGKOPKCXLL,27003,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,,,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3205,0.6074,52.9706,780.5504,833.5210,FZVOBDJBRIEKPS,53499,PS(18:1/22:6),,,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoserines,Phosphatidylserines,Glycerophosphoserines,Glycerophospholipids,Fatty acids
3206,0.6074,46.9886,832.5816,785.5930,CUGOEPUQEAHPFO,37336,PC(18:0/18:2),,,CCCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCC,,,,,,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3207,0.6074,2.0234,805.5546,807.5780,ZAYXPDDGEIJGGW,41313,PC(18:1/20:4),,,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3208,0.8802,0.0008,784.5832,784.5840,YDSCLGYBUIDZNF,28054,Arachidonoylthio-PC,,,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)SC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Quaternary ammonium salts,Phosphocholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3209,0.9500,0.0005,786.5965,786.5970,FORFDCPQKJHEBF,24092,1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine,,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3210,0.4090,2.4965,521.8825,524.3790,GYUCMTKUEQLBJW,13597,"19-hydroxy-18-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyicosanoic acid",,,CC(O)C(CCCCCCCCCCCCCCCCC(O)=O)OC1OC(CO)C(O)C(O)C1O,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Fatty acyl glycosides of mono- and disaccharides,Fatty acyl glycosides,Fatty acids
3211,0.4090,254.2253,701.5573,447.3320,GYHPTPQZVBYHLC,264087,2-[2-[2-[2-(2-ethylhexanoyloxy)ethoxy]ethoxy]ethoxy]ethyl 2-ethylhexanoate,,,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,,,Fatty acids
3212,0.4090,324.2750,111.0200,435.2950,SCABKEBYDRTODC,262775,bis[2-(2-butoxyethoxy)ethyl] hexanedioate,,,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Triacylglycerols,Glycerolipids,Fatty acids
3213,0.4090,154.8887,830.5657,675.6770,UAUDZVJPLUQNMU,27783,"13-Docosenamide, (Z)-",,,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Primary amides,Fatty amides,Fatty acids
3214,0.4090,77.5296,524.8616,447.3320,GYHPTPQZVBYHLC,264050,2-[2-[2-[2-(2-ethylhexanoyloxy)ethoxy]ethoxy]ethoxy]ethyl 2-ethylhexanoate,,,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,,,Fatty acids
3215,0.4090,169.8954,611.5266,781.4220,OXQSHEREUUUCEE,19962,"2,3,4,5,6-pentahydroxyhexyl 2-[2-[2-[2-(2-acetyloxy-3-methylbutanoyl)oxy-3-methylpentanoyl]oxy-3-methylpentanoyl]oxy-3-methylpentanoyl]oxy-3-methylpentanoate [IIN-based: Match]",,,CCC(C)C(OC(=O)C(OC(=O)C(OC(=O)C(OC(=O)C(OC(C)=O)C(C)C)C(C)CC)C(C)CC)C(C)CC)C(=O)OCC(O)C(O)C(O)C(O)CO,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Hexacarboxylic acids and derivatives,Polyesters,Linear polyketides,Polyketides
3216,0.4090,278.4868,320.8632,599.3500,WXMARHKAXWRNDM,168093,Polyphyllin A,,,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(O)C(O)C1O,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal glycosides,Steroidal saponins,Spirostane steroids,Steroids,Terpenoids
3217,0.3459,22.2550,306.8940,329.1490,FSXRLASFHBWESK,24712,Phe-Tyr,,,C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,Dipeptides,Small peptides,Amino acids and Peptides
3218,0.4887,181.0924,571.4176,752.5100,IZGRARLNRPFDMM,2909,Microcolin E,,,CN(C([C@H](C)C[C@H](C)CCCC)=O)[C@@H](/C=C(C)\C)C(N[C@@H]([C@@H](C)OC(C)=O)C(N(C)[C@@H](C(C)C)C(N1[C@H](C(N2C(C=C[C@@H]2C)=O)=O)CCC1)=O)=O)=O,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,Hybrid peptides,Linear peptides; Microcolins and mirabimids,Oligopeptides,Amino acids and Peptides
3219,0.3145,140.1244,139.9876,280.1120,ANUCHZVCBDOPOX,274374,"Dibenz[a,j]acridine",,,nan,nan,nan,nan,nan,nan,nan,nan,nan
3220,0.3459,130.0964,184.8886,314.9850,ICUTUKXCWQYESQ,241447,"1-(4-chlorophenyl)-3-(3,4-dichlorophenyl)urea",,,Clc2ccc(NC(=O)Nc1ccc(Cl)cc1)cc2Cl,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Dichlorobenzenes,,,Shikimates and Phenylpropanoids
3221,0.3459,165.2559,181.0141,346.2700,ZOOGRGPOEVQQDX,308613,cyclic GMP,,,[C@@H]14O[P](OC[C@H]1O[C@@H]([N]2C3=C(N=C2)C(=O)N=C(N3)N)[C@@H]4O)(O)=O,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Cyclic purine nucleotides,"3',5'-cyclic purine nucleotides",Purine nucleotides,Nucleosides,Carbohydrates
3222,0.8708,0.0014,810.5976,810.5990,PSVRFUPOQYJOOZ,23994,"1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine",,,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3223,0.4090,419.4594,186.9806,606.4400,MVMSCBBUIHUTGJ,261065,GDP-glucose,,,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)NC(=NC2=O)N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine nucleotide sugars,Purine nucleotide sugars,Purine nucleotides,Nucleosides,Carbohydrates
3224,0.7048,236.2083,785.5873,549.3790,GJTDRNFWIDPARY,46896,PC(20:1/0:0),,,CCCCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3225,0.3459,272.0627,599.4487,327.3860,JGFDZZLUDWMUQH,271212,didecyl(dimethyl)azanium,,,nan,nan,nan,nan,nan,nan,nan,nan,nan
3226,0.8864,0.0005,760.5825,760.5820,WTJKGGKOPKCXLL,26237,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,,,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
3227,0.4090,98.0740,383.2760,481.3500,IXVMHGVQKLDRKH,112500,brassinolide,,,O=C1OCC2C3CCC(C(C)C(O)C(O)C(C)C(C)C)C3(C)CCC2C4(C)CC(O)C(O)CC14,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,Brassinolides and derivatives,Ergostane steroids,Steroids,Terpenoids
3228,0.6259,0.0001,153.1019,153.1020,AJPIUNPJBFBUKK,240295,2-isopropyl-6-methyl-1H-pyrimidin-4-one,,,O=C/1/N=C(\N\C(=C\1)C)C(C)C,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Hydroxypyrimidines,,,Alkaloids
