query_spectrum_nr,ms2query_model_prediction,precursor_mz_difference,precursor_mz_query_spectrum,precursor_mz_analog,inchikey,spectrum_ids,analog_compound_name,retention_time,retention_index,smiles,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,npc_class_results,npc_superclass_results,npc_pathway_results
553,0.4090,15.0315,694.4005,679.3690,BSTJXYXEZBMPBY,17697,"2,7-Octadienoic acid, 6-[[3,4-bis-O-[(2E)-6-hydroxy-2,6-dimethyl-1-oxo-2,7-octadien-1-yl]-beta-D-glucopyranosyl]oxy]-2,6-dimethyl-, (2E)-",,,CC(=C/CCC(C)(O[C@@H]1O[C@H](CO)[C@@H](OC(=O)/C(C)=C/CCC(C)(O)C=C)[C@H](OC(=O)/C(C)=C/CCC(C)(O)C=C)[C@H]1O)C=C)\C(O)=O,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Acyclic monoterpenoids; Phytane diterpenoids,Monoterpenoids; Diterpenoids,Terpenoids
554,0.5292,361.1216,694.4006,333.2790,LKBDTOYINRNCSY,26106,.omega.-3 Arachidonic acid ethyl ester,,,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Wax monoesters,Fatty esters,Fatty acids
555,0.8091,0.0043,699.3557,699.3600,OFSZOCPGPLMCBG,169996,"4-((3S,10R,13R,14S,17R)-3-(((2R,3R,4S,5R,6R)-3,4-dihydroxy-6-methyl-5-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)tetrahydro-2H-pyran-2-yl)oxy)-14-hydroxy-10-(hydroxymethyl)-13-methylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)furan-2(5H)-one",,,O=C1OCC(=C1)C2CCC3(O)C4CCC5CC(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(CO)C4CCC23C,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,Cardenolide glycosides and derivatives,Cardenolides,Steroids,Terpenoids
556,0.8091,0.0042,699.3558,699.3600,OFSZOCPGPLMCBG,170013,"4-((3S,10R,13R,14S,17R)-3-(((2R,3R,4S,5R,6R)-3,4-dihydroxy-6-methyl-5-(((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)tetrahydro-2H-pyran-2-yl)oxy)-14-hydroxy-10-(hydroxymethyl)-13-methylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)furan-2(5H)-one",,,O=C1OCC(=C1)C2CCC3(O)C4CCC5CC(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(CO)C4CCC23C,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,Cardenolide glycosides and derivatives,Cardenolides,Steroids,Terpenoids
557,0.4887,21.8397,701.4593,723.2990,DMMVPIYJYFCXOA,1803,euphodendroidin A,,,C[C@]1(C[C@](C([C@H](/C=C/C(C)([C@@H]([C@@H]([C@H](C([C@@H]2OC(C3=CC=CC=C3)=O)=C)OC(C(C)C)=O)O)OC(C)=O)C)C)=O)([C@@]2([C@H]1OC(C)=O)[H])O)OC(C)=O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Jatrophane and cyclojatrophane diterpenoids,Jatrophane diterpenoids,Diterpenoids,Terpenoids
558,0.7055,138.0833,717.2173,579.1340,KAJUQFNDHKZYAG,256940,"Flavone base + 3O, 2MeO, O-MalonylHex",,,O=C(O)CC(=O)OCC4OC(OC1=CC(O)=C2C(=O)C=C(OC2(=C1))C=3C=C(OC)C(O)=C(OC)C=3)C(O)C(O)C4(O),Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
559,0.6337,256.0937,719.2177,463.1240,ZZWPMFROUHHAKY,246407,Peonidin-3-O-beta-D-glucoside,,,COc(c(O)4)cc(cc4)c([o+1]1)c(OC(O3)C(O)C(O)C(O)C(CO)3)cc(c(O)2)c(cc(O)c2)1,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Anthocyanidin-3-O-glycosides,Anthocyanidins,Flavonoids,Shikimates and Phenylpropanoids
560,0.4090,137.0138,726.3902,863.4040,OIMUSOLEDHKDCV,286831,"[(2R,3R,4R,5R,6S)-6-[(6E)-3,7-dimethyl-8-oxo-8-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyocta-1,6-dien-3-yl]oxy-5-hydroxy-4-[(2E)-6-hydroxy-2,6-dimethylocta-2,7-dienoyl]oxy-2-(hydroxymethyl)oxan-3-yl] (2E)-6-hydroxy-2,6-dimethylocta-2,7-dienoate",,,C/C(=C\CCC(C)(C=C)O)/C(=O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1OC(=O)/C(=C/CCC(C)(C=C)O)/C)O)OC(C)(CC/C=C(\C)/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C=C)CO,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
561,0.6941,476.2744,731.3456,1207.6200,SBLHVFBFTNNATA,16507,"(3beta,9xi,12beta,14beta)-3-{[beta-D-Glucopyranosyl-(1->4)-2,6-dideoxy-3-O-methyl-beta-D-ribo-hexopyranosyl-(1->4)-6-deoxy-3-O-methyl-beta-D-glucopyranosyl-(1->4)-2,6-dideoxy-3-O-methyl-beta-D-ribo-hexopyranosyl-(1->4)-2,6-dideoxy-3-O-methyl-beta-D-ribo-hexopyranosyl]oxy}-14-hydroxy-20-oxopregn-5-en-12-yl (2E)-2-methyl-2-butenoate",,,CO[C@H]1C[C@@H](O[C@H](C)[C@H]1O[C@H]2C[C@H](OC)[C@H](O[C@@H]3O[C@H](C)[C@@H](O[C@H]4C[C@H](OC)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](C)O4)[C@H](OC)[C@H]3O)[C@@H](C)O2)O[C@H]6CC[C@]7(C)C8C[C@@H](OC(=O)\C(C)=C\C)[C@]9(C)[C@H](CC[C@]9(O)[C@@H]8C/C=C7/C6)C(C)=O,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal glycosides,Steroidal glycosides,Pregnane steroids,Steroids,Terpenoids
562,0.6282,442.6543,731.3457,1174.0000,MRAKKDQIGHDJRU,569,Stenothricin H,,,CCCCCC(C)CCCCCCCCC(=O)CC(=O)NC(CS(=O)(=O)O)C(=O)NC1C(OC(=O)CN(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)/C(=C/C)/NC(=O)C(NC(=O)C(NC1=O)CO)CN)C(C)C)CO)CCCCN)C)C,Organic compounds,Organic acids and derivatives,Peptidomimetics,Depsipeptides,Cyclic depsipeptides,Cyclic peptides; Depsipeptides; Lipopeptides,Oligopeptides,Amino acids and Peptides; Polyketides
563,0.2939,442.3957,736.5327,294.1370,RMOGWMIKYWRTKW,277360,Paclobutrazol,,,CC(C)(C)C(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenethylamines,Amphetamines and derivatives,,,Alkaloids
564,0.7558,122.0003,775.2073,653.2070,QVXXLWMUTXHCGR,12879,"5-hydroxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2-(3,4,5-trimethoxyphenyl)chromen-4-one",,,COC1=CC(=CC(OC)=C1OC)C2=CC(=O)C3=C(O)C=C(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C=C3O2,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
565,0.8385,0.0005,775.2074,775.2080,MNSWSYAAJCOKPC,252693,"Flavone base + 3O, 2MeO, O-MalonylHex, O-guaiacylglycerol",,,COC1=CC(=CC(OC)=C1OC(CO)C(O)C1=CC(OC)=C(O)C=C1)C1=CC(=O)C2=C(O)C=C(OC3OC(COC(=O)CC(O)=O)C(O)C(O)C3O)C=C2O1,Organic compounds,"Lignans, neolignans and related compounds",Lignan glycosides,,Lignan glycosides,Flavones,Flavonoids,Shikimates and Phenylpropanoids
566,0.6074,180.0780,788.5430,608.4650,SKJMUADLQLZAGH,24933,1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine,,,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,1-acyl-sn-glycero-3-phosphocholines,Glycerophosphocholines,Glycerophospholipids,Fatty acids
567,0.5529,179.0774,792.5614,613.4840,JVRVKOOOXHGJKI,24238,"Di-.gamma.-linolenin (6c,9c,12c)",,,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OCC(CO)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,Lineolic acids and derivatives,Diacylglycerols,Glycerolipids,Fatty acids
568,0.6337,46.9524,797.5166,844.4690,XPZGXZBKRPZWMJ,292291,"2-O-methyl 4a-O-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (2S,4aR,6aS,6bR,9R,10R,11S,12aR,14bS)-11-hydroxy-9-(hydroxymethyl)-2,6a,6b,9,12a-pentamethyl-10-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-2,4a-dicarboxylate",,,COC(=O)[C@@]1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)C5CC[C@]43C)[C@@H]2C1,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
569,0.6276,70.1653,799.5323,729.3670,YPZBTERWDWUANF,286976,"[2-[4-hydroxy-2,5-bis(hydroxymethyl)-3-(2-methylpropanoyloxy)oxolan-2-yl]oxy-6-(hydroxymethyl)-4,5-bis(2-methylpropanoyloxy)oxan-3-yl] decanoate",,,CCCCCCCCCC(=O)OC1C(OC2(CO)OC(CO)C(O)C2OC(=O)C(C)C)OC(CO)C(OC(=O)C(C)C)C1OC(=O)C(C)C,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
570,0.6337,64.1403,807.5223,743.3820,LOTLMZWGLBOKFL,286988,"[2-[4-hydroxy-2,5-bis(hydroxymethyl)-3-(3-methylbutanoyloxy)oxolan-2-yl]oxy-6-(hydroxymethyl)-4,5-bis(2-methylpropanoyloxy)oxan-3-yl] decanoate",,,CCCCCCCCCC(=O)OC1C(OC2(CO)OC(CO)C(O)C2OC(=O)CC(C)C)OC(CO)C(OC(=O)C(C)C)C1OC(=O)C(C)C,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,,,
571,0.5372,519.3052,824.5512,305.2460,IUKXMNDGTWTNTP,26503,"15S-Hydroxy-8Z,11Z,13E-eicosatrienoic acid",,,CCCCC[C@@H](/C=C/C=C\C/C=C\CCCCCCC(=O)O)O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Hydroxyeicosatrienoic acids,Hydroxy-hydroperoxyeicosatrienoic acids,Eicosanoids,Fatty acids
572,0.6845,468.1035,829.5065,1297.6100,DBBUWABNIAWDBM,16888,"6-Deoxy-alpha-L-mannopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->6)-[beta-D-glucopyranosyl-(1->2)]-1-O-[(2beta,3beta,5xi,9xi)-3-(beta-D-glucopyranosyloxy)-2,23-dihydroxy-23,28-dioxoolean-12-en-28-yl]-beta-D-glucopyranose",,,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C/6=C/CC7[C@@]8(C)C[C@H](O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@](C)(C8CC[C@@]7(C)[C@]6(C)CC5)C(O)=O)[C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
573,0.6337,19.9172,829.5068,849.4240,YQDXYGOKFNYKCJ,292306,"(2S,3S,4S,5R,6R)-6-[[(2S,3R,4R,6aR,6bS,8aS,14bR)-2-hydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",,,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)C5CC[C@]43C)C2C1,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
574,0.7133,147.9646,831.5224,979.4870,IMXVXFLNNGIIDL,292296,"(4aS,6aR,6bR,10S,12aR)-1,2,6b,9,9,12a-hexamethyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-4a-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxycarbonyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-6a-carboxylic acid",,,CC1CC[C@@]2(CC[C@]3(C(O)=O)C(=CCC4[C@@]5(C)CC[C@H](OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CC[C@@]34C)C2C1C)C(=O)OC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Ursane and Taraxastane triterpenoids,Triterpenoids,Terpenoids
575,0.7596,256.0938,851.2598,595.1660,YFPYXTNSQOUHPS,301360,"3-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",,,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@@H](OC3=C(OC4=C(C3=O)C(O)=CC(O)=C4)C5=CC=C(O)C=C5)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-3-O-glycosides,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
576,0.8197,108.0569,851.2599,743.2030,OLBLWNPOURNBCY,246508,cyanidin-3-sambubioside-5-glucoside,,,OC[C@H]1O[C@@H](OC2=CC(O)=CC3=[O+]C(=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)C=C23)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Anthocyanidin-5-O-glycosides,Anthocyanidins,Flavonoids,Shikimates and Phenylpropanoids
577,0.5521,196.0660,856.5410,660.4750,TXYVJIXIUGRAFF,34928,DG(20:5/0:0/20:5),,,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(O)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Other hydroxyeicosapolyenoic acids,Triacylglycerols,Glycerolipids,Fatty acids
578,0.8148,0.0723,861.4963,861.4240,MUEUOXPTUMGVJS,17905,"beta-D-Glucopyranose, 1-O-[(3beta,5xi,9xi)-3-(beta-D-glucopyranuronosyloxy)-30-methoxy-28,30-dioxoolean-12-en-28-yl]-",,,COC(=O)[C@@]1(C)CC[C@@]2(CC[C@]3(C)\C(=C/CC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)C(O)=O)C(C)(C)C5CC[C@@]34C)[C@@H]2C1)C(=O)O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
579,0.6337,97.0406,861.4964,958.5370,VVWSVSOPOPDXMM,295774,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,9R,12aS,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[(2R,3R,4S,5R,6S)-6-carboxy-4,5-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",,,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H]4CC[C@@]5(C)C(CC[C@]6(C)C5C\C=C/7[C@@H]8CC(C)(C)C[C@@H](O)[C@]8(C)CC[C@@]67C)C4(C)C)C(O)=O)C(O)=O)[C@H](O)[C@H](O)[C@H]1O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Oleanane triterpenoids,Triterpenoids,Terpenoids
580,0.7155,117.9904,861.4966,979.4870,IMXVXFLNNGIIDL,292295,"(4aS,6aR,6bR,10S,12aR)-1,2,6b,9,9,12a-hexamethyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-4a-[3,4,5-trihydroxy-6-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxycarbonyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-6a-carboxylic acid",,,CC1CC[C@@]2(CC[C@]3(C(O)=O)C(=CCC4[C@@]5(C)CC[C@H](OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CC[C@@]34C)C2C1C)C(=O)OC7OC(COC8OC(CO)C(O)C(O)C8O)C(O)C(O)C7O,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene saponins,Ursane and Taraxastane triterpenoids,Triterpenoids,Terpenoids
581,0.7543,207.0037,880.2863,1087.2900,OUYDFTJZSVOQJE,298979,"[(2S,3R,4S,5R,6R)-2-[3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxy-5-hydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",,,C[C@@H]1O[C@@H](O[C@H]2[C@H](OC3=C(OC4=CC(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5OC(=O)\C=C\C7=CC=C(O)C=C7)=CC(O)=C4C3=O)C8=CC=C(O)C=C8)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Flavonols,Flavonoids,Shikimates and Phenylpropanoids
582,0.5284,510.2680,888.5310,378.2630,GKKWUSPPIQURFM,25678,"N-(11R,15S-Dihydroxy-9-oxo-5Z,13E-prostadienoyl)-ethanolamine",,,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)NCCO)O)O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Prostaglandins,Eicosanoids,Fatty acids
583,0.7608,180.0856,932.6296,752.5440,NAUNPPRXNUXMCK,39865,MGDG(16:0/18:3),,,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Glycosylglycerols,"1,2-diacyl-3-O-beta-D-galactosyl-sn-glycerols",Glycosyldiacylglycerols,Glycerolipids,Fatty acids
584,0.7143,236.2488,937.5848,701.3360,ROXZIKHLHYFCFM,5328,"Acyl-sugar S4:20:0 (2,7,7,5)",,,O=C(OC1C(OC(C(C)C)=O)C(CO)OC(OC2(COC(C)=O)C(O)C(O)C(CO)O2)C1OC(CCCC(C)C)=O)CCCC(C)C,,,,,,,Sesquiterpenoids,Terpenoids
585,0.6237,0.0000,111.0440,111.0440,YCIMNLLNPGFGHC,251792,"benzene-1,2-diol",,,OC1=CC=CC=C1O,Organic compounds,Benzenoids,Phenols,Benzenediols,Catechols,,,Shikimates and Phenylpropanoids
586,0.6237,0.0000,111.0440,111.0440,QIGBRXMKCJKVMJ,7683,Hydroquinone,,,C1=CC(=CC=C1O)O,Organic compounds,Benzenoids,Phenols,Benzenediols,Hydroquinones,,,Shikimates and Phenylpropanoids
587,0.6237,0.0000,111.0440,111.0440,QIGBRXMKCJKVMJ,7683,Hydroquinone,,,C1=CC(=CC=C1O)O,Organic compounds,Benzenoids,Phenols,Benzenediols,Hydroquinones,,,Shikimates and Phenylpropanoids
588,0.6237,0.0004,123.0804,123.0800,DFPAKSUCGFBDDF,310833,3-Pyridinecarboxamide,,,NC(=O)C1=CN=CC=C1,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Nicotinamides,Pyridine alkaloids,Nicotinic acid alkaloids,Alkaloids
589,0.9397,0.0003,579.1493,579.1490,XFZJEEAOWLFHDH,24733,Procyanidin B2,,,O[C@@H]([C@@H](C1=CC=C(O)C(O)=C1)O2)CC3=C2C([C@@H]4[C@@H](O)[C@@H](C5=CC=C(O)C(O)=C5)OC6=C4C(O)=CC(O)=C6)=C(O)C=C3O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Biflavonoids and polyflavonoids,Biflavonoids and polyflavonoids,Proanthocyanins,Flavonoids,Shikimates and Phenylpropanoids
591,0.8722,0.0005,181.0495,181.0490,QAIPRVGONGVQAS,255081,Caffeic acid,,,OC1=C(O)C=C(/C=C/C(O)=O)C=C1,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,Hydroxycinnamic acids,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
594,0.8329,0.0006,180.0654,180.0660,QIAFMBKCNZACKA,303928,HIPPURIC ACID,,,OC(=O)CNC(=O)C1=CC=CC=C1,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hippuric acids,Dipeptides,Small peptides,Amino acids and Peptides
598,0.8556,0.0010,291.0860,291.0870,PFTAWBLQPZVEMU,246333,EpCt_mi,,,OC1=C(C[C@H](O)[C@@H](C2=CC(O)=C(O)C=C2)O3)C3=CC(O)=C1,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,Catechins,Flavan-3-ols,Flavonoids,Shikimates and Phenylpropanoids
602,0.8331,1.0030,582.1530,581.1500,ZPPQIOUITZSYAO,252515,Cyanidine-3-O-sambubioside M,,,OC[C@H]1O[C@@H](OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C=C2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Anthocyanidin-3-O-glycosides,Anthocyanidins,Flavonoids,Shikimates and Phenylpropanoids
604,0.8768,0.0004,181.0494,181.0490,QAIPRVGONGVQAS,255081,Caffeic acid,,,OC1=C(O)C=C(/C=C/C(O)=O)C=C1,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,Hydroxycinnamic acids,Cinnamic acids and derivatives,Phenylpropanoids (C6-C3),Shikimates and Phenylpropanoids
605,0.9440,0.0004,579.1494,579.1490,XFZJEEAOWLFHDH,24733,Procyanidin B2,,,O[C@@H]([C@@H](C1=CC=C(O)C(O)=C1)O2)CC3=C2C([C@@H]4[C@@H](O)[C@@H](C5=CC=C(O)C(O)=C5)OC6=C4C(O)=CC(O)=C6)=C(O)C=C3O,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Biflavonoids and polyflavonoids,Biflavonoids and polyflavonoids,Proanthocyanins,Flavonoids,Shikimates and Phenylpropanoids
606,0.6237,0.0003,123.0803,123.0800,DFPAKSUCGFBDDF,260431,NAM,,,NC(=O)C1=CN=CC=C1,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Nicotinamides,Pyridine alkaloids,Nicotinic acid alkaloids,Alkaloids
610,0.8556,0.0010,291.0860,291.0870,PFTAWBLQPZVEMU,260556,EpCt-pl,,,OC1=C(C[C@H](O)[C@@H](C2=CC(O)=C(O)C=C2)O3)C3=CC(O)=C1,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,Catechins,Flavan-3-ols,Flavonoids,Shikimates and Phenylpropanoids
612,0.7649,0.0003,125.0597,125.0600,WLJVNTCWHIRURA,56451,pimelic_acid,,,C(CCC(=O)O)CCC(=O)O,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids
